fecha,altura_astronomica_m,altura_medida_m
2026-07-03T07:45:00,0.93,1.36
2026-07-03T08:45:00,0.81,1.14
2026-07-03T09:45:00,0.69,1.07
2026-07-03T10:45:00,0.59,0.96
2026-07-03T11:45:00,0.56,0.9
2026-07-03T12:45:00,0.61,0.9
2026-07-03T13:45:00,0.71,1.06
2026-07-03T14:45:00,0.8,1.18
2026-07-03T15:45:00,0.85,1.17
2026-07-03T16:45:00,0.85,1.16
2026-07-03T17:45:00,0.83,1.12
2026-07-03T18:45:00,0.78,1.06
2026-07-03T19:45:00,0.72,
2026-07-03T20:45:00,0.64,
2026-07-03T21:45:00,0.56,
2026-07-03T22:45:00,0.52,
2026-07-03T23:45:00,0.56,
