fecha,nivel
2026-08-15T00:00:00,0.345
2026-08-15T00:12:00,0.345
2026-08-15T00:18:00,0.298
2026-08-15T00:24:00,0.272
2026-08-15T00:30:00,0.284
2026-08-15T00:36:00,0.264
2026-08-15T00:42:00,0.267
2026-08-15T00:48:00,0.24
2026-08-15T00:54:00,0.17
2026-08-15T01:00:00,0.16
2026-08-15T01:06:00,0.186
2026-08-15T01:12:00,0.192
2026-08-15T01:18:00,0.148
2026-08-15T01:24:00,0.121
2026-08-15T01:30:00,0.119
2026-08-15T01:36:00,0.09
2026-08-15T01:42:00,0.129
2026-08-15T01:48:00,0.106
2026-08-15T01:54:00,0.028
2026-08-15T02:00:00,0.08
2026-08-15T02:06:00,0.122
2026-08-15T02:12:00,0.063
2026-08-15T02:18:00,0.042
2026-08-15T02:24:00,0.005
2026-08-15T02:30:00,0.018
2026-08-15T02:36:00,0.084
2026-08-15T02:42:00,0.007
2026-08-15T02:48:00,-0.016
2026-08-15T02:54:00,-0.012
2026-08-15T03:00:00,-0.049
2026-08-15T03:06:00,-0.009
2026-08-15T03:12:00,-0.018
2026-08-15T03:18:00,-0.05
2026-08-15T03:24:00,-0.091
2026-08-15T03:30:00,-0.084
2026-08-15T03:36:00,-0.033
2026-08-15T03:42:00,-0.046
2026-08-15T03:48:00,-0.088
2026-08-15T03:54:00,-0.09
2026-08-15T04:00:00,-0.081
2026-08-15T04:06:00,-0.068
2026-08-15T04:12:00,-0.099
2026-08-15T04:18:00,-0.08
2026-08-15T04:24:00,-0.067
2026-08-15T04:30:00,-0.028
2026-08-15T04:36:00,-0.026
2026-08-15T04:42:00,-0.03
2026-08-15T04:48:00,0.003
2026-08-15T04:54:00,0.002
2026-08-15T05:00:00,-0.017
2026-08-15T05:06:00,0.017
2026-08-15T05:12:00,0.049
2026-08-15T05:18:00,0.042
2026-08-15T05:24:00,0.086
2026-08-15T05:30:00,0.098
2026-08-15T05:36:00,0.126
2026-08-15T05:42:00,0.148
2026-08-15T05:48:00,0.193
2026-08-15T05:54:00,0.233
2026-08-15T06:00:00,0.226
2026-08-15T06:06:00,0.266
2026-08-15T06:12:00,0.296
2026-08-15T06:18:00,0.356
2026-08-15T06:24:00,0.395
2026-08-15T06:30:00,0.408
2026-08-15T06:36:00,0.455
2026-08-15T06:42:00,0.473
2026-08-15T06:48:00,0.488
2026-08-15T06:54:00,0.535
2026-08-15T07:00:00,0.547
2026-08-15T07:06:00,0.594
2026-08-15T07:12:00,0.658
2026-08-15T07:18:00,0.672
2026-08-15T07:24:00,0.68
2026-08-15T07:30:00,0.673
2026-08-15T07:36:00,0.71
2026-08-15T07:42:00,0.786
2026-08-15T07:48:00,0.754
2026-08-15T07:54:00,0.774
2026-08-15T08:00:00,0.818
2026-08-15T08:06:00,0.864
2026-08-15T08:12:00,0.838
2026-08-15T08:18:00,0.864
2026-08-15T08:24:00,0.892
2026-08-15T08:30:00,0.907
2026-08-15T08:36:00,0.94
2026-08-15T08:42:00,0.914
2026-08-15T08:48:00,0.924
2026-08-15T08:54:00,0.989
2026-08-15T09:00:00,0.983
2026-08-15T09:06:00,0.951
2026-08-15T09:12:00,0.95
2026-08-15T09:18:00,0.954
2026-08-15T09:24:00,0.959
2026-08-15T09:30:00,0.943
2026-08-15T09:36:00,0.932
2026-08-15T09:42:00,0.89
2026-08-15T09:48:00,0.886
2026-08-15T09:54:00,0.907
2026-08-15T10:00:00,0.914
2026-08-15T10:06:00,0.861
2026-08-15T10:12:00,0.835
2026-08-15T10:18:00,0.833
2026-08-15T10:24:00,0.811
2026-08-15T10:30:00,0.771
2026-08-15T10:36:00,0.768
2026-08-15T10:42:00,0.748
2026-08-15T10:48:00,0.709
2026-08-15T10:54:00,0.68
2026-08-15T11:00:00,0.68
2026-08-15T11:06:00,0.643
2026-08-15T11:12:00,0.613
2026-08-15T11:18:00,0.604
2026-08-15T11:24:00,0.609
2026-08-15T11:30:00,0.599
2026-08-15T11:36:00,0.549
2026-08-15T11:42:00,0.535
2026-08-15T11:48:00,0.514
2026-08-15T11:54:00,0.524
2026-08-15T12:00:00,0.537
2026-08-15T12:06:00,0.448
2026-08-15T12:12:00,0.519
2026-08-15T12:18:00,0.495
2026-08-15T12:24:00,0.454
2026-08-15T12:30:00,0.456
2026-08-15T12:36:00,0.463
2026-08-15T12:42:00,0.428
2026-08-15T12:48:00,0.426
2026-08-15T12:54:00,0.39
2026-08-15T13:00:00,0.401
2026-08-15T13:06:00,0.375
2026-08-15T13:12:00,0.357
2026-08-15T13:18:00,0.422
2026-08-15T13:24:00,0.338
2026-08-15T13:30:00,0.381
2026-08-15T13:36:00,0.385
2026-08-15T13:42:00,0.315
2026-08-15T13:48:00,0.31
2026-08-15T13:54:00,0.3
2026-08-15T14:00:00,0.33
2026-08-15T14:06:00,0.285
2026-08-15T14:18:00,0.28
