fecha,nivel
2026-08-16T00:00:00,0.662
2026-08-16T00:12:00,0.652
2026-08-16T00:18:00,0.59
2026-08-16T00:24:00,0.572
2026-08-16T00:30:00,0.586
2026-08-16T00:36:00,0.561
2026-08-16T00:42:00,0.57
2026-08-16T00:48:00,0.506
2026-08-16T00:54:00,0.53
2026-08-16T01:00:00,0.543
2026-08-16T01:06:00,0.525
2026-08-16T01:12:00,0.452
2026-08-16T01:18:00,0.456
2026-08-16T01:24:00,0.497
2026-08-16T01:30:00,0.475
2026-08-16T01:36:00,0.423
2026-08-16T01:42:00,0.438
2026-08-16T01:48:00,0.418
2026-08-16T01:54:00,0.419
2026-08-16T02:00:00,0.402
2026-08-16T02:06:00,0.373
2026-08-16T02:12:00,0.366
2026-08-16T02:18:00,0.337
2026-08-16T02:24:00,0.382
2026-08-16T02:30:00,0.345
2026-08-16T02:36:00,0.305
2026-08-16T02:42:00,0.323
2026-08-16T02:48:00,0.267
2026-08-16T02:54:00,0.289
2026-08-16T03:00:00,0.305
2026-08-16T03:06:00,0.292
2026-08-16T03:12:00,0.314
2026-08-16T03:18:00,0.306
2026-08-16T03:24:00,0.25
2026-08-16T03:30:00,0.251
2026-08-16T03:36:00,0.228
2026-08-16T03:42:00,0.187
2026-08-16T03:48:00,0.23
2026-08-16T03:54:00,0.218
2026-08-16T04:00:00,0.21
2026-08-16T04:06:00,0.214
2026-08-16T04:12:00,0.203
2026-08-16T04:18:00,0.174
2026-08-16T04:24:00,0.166
2026-08-16T04:30:00,0.175
2026-08-16T04:36:00,0.162
2026-08-16T04:42:00,0.183
2026-08-16T04:48:00,0.206
2026-08-16T04:54:00,0.153
2026-08-16T05:00:00,0.175
2026-08-16T05:06:00,0.225
2026-08-16T05:12:00,0.253
2026-08-16T05:18:00,0.252
2026-08-16T05:24:00,0.226
2026-08-16T05:30:00,0.226
2026-08-16T05:36:00,0.259
2026-08-16T05:42:00,0.244
2026-08-16T05:48:00,0.299
2026-08-16T05:54:00,0.328
2026-08-16T06:00:00,0.308
2026-08-16T06:06:00,0.322
2026-08-16T06:12:00,0.363
2026-08-16T06:18:00,0.419
2026-08-16T06:24:00,0.431
2026-08-16T06:30:00,0.463
2026-08-16T06:36:00,0.521
2026-08-16T06:42:00,0.6
2026-08-16T06:48:00,0.61
2026-08-16T06:54:00,0.625
2026-08-16T07:00:00,0.689
2026-08-16T07:06:00,0.717
2026-08-16T07:12:00,0.72
2026-08-16T07:18:00,0.773
2026-08-16T07:24:00,0.831
2026-08-16T07:30:00,0.869
2026-08-16T07:36:00,0.929
2026-08-16T07:42:00,0.941
2026-08-16T07:48:00,0.989
2026-08-16T07:54:00,1.027
2026-08-16T08:00:00,1.076
2026-08-16T08:06:00,1.057
2026-08-16T08:12:00,1.114
2026-08-16T08:18:00,1.126
2026-08-16T08:24:00,1.147
2026-08-16T08:30:00,1.202
2026-08-16T08:36:00,1.232
2026-08-16T08:42:00,1.229
2026-08-16T08:48:00,1.245
2026-08-16T08:54:00,1.267
2026-08-16T09:00:00,1.29
2026-08-16T09:06:00,1.31
2026-08-16T09:12:00,1.322
2026-08-16T09:18:00,1.39
2026-08-16T09:24:00,1.388
2026-08-16T09:30:00,1.39
2026-08-16T09:36:00,1.362
2026-08-16T09:42:00,1.391
2026-08-16T09:48:00,1.446
2026-08-16T09:54:00,1.438
2026-08-16T10:00:00,1.398
2026-08-16T10:06:00,1.436
2026-08-16T10:12:00,1.406
2026-08-16T10:18:00,1.396
2026-08-16T10:24:00,1.386
2026-08-16T10:30:00,1.319
2026-08-16T10:36:00,1.37
2026-08-16T10:42:00,1.366
2026-08-16T10:48:00,1.312
2026-08-16T10:54:00,1.344
2026-08-16T11:00:00,1.326
2026-08-16T11:06:00,1.21
2026-08-16T11:12:00,1.215
2026-08-16T11:18:00,1.125
2026-08-16T11:24:00,1.09
2026-08-16T11:30:00,1.144
2026-08-16T11:36:00,1.099
2026-08-16T11:42:00,1.036
2026-08-16T11:48:00,1.073
2026-08-16T11:54:00,1.035
2026-08-16T12:00:00,0.969
2026-08-16T12:06:00,1.027
2026-08-16T12:12:00,0.994
2026-08-16T12:18:00,0.931
2026-08-16T12:24:00,0.992
2026-08-16T12:30:00,0.939
2026-08-16T12:36:00,0.938
2026-08-16T12:42:00,0.925
2026-08-16T12:48:00,0.885
2026-08-16T12:54:00,0.88
2026-08-16T13:00:00,0.864
2026-08-16T13:06:00,0.782
2026-08-16T13:12:00,0.774
2026-08-16T13:18:00,0.799
2026-08-16T13:24:00,0.786
2026-08-16T13:30:00,0.778
2026-08-16T13:36:00,0.703
2026-08-16T13:42:00,0.657
2026-08-16T13:48:00,0.726
2026-08-16T13:54:00,0.719
2026-08-16T14:00:00,0.678
2026-08-16T14:06:00,0.794
2026-08-16T14:12:00,0.762
2026-08-16T14:18:00,0.53
