fecha,nivel
2026-09-24T00:00:00,0.181
2026-09-24T00:12:00,0.221
2026-09-24T00:18:00,0.205
2026-09-24T00:24:00,0.164
2026-09-24T00:30:00,0.264
2026-09-24T00:36:00,0.189
2026-09-24T00:42:00,0.235
2026-09-24T00:48:00,0.241
2026-09-24T00:54:00,0.228
2026-09-24T01:00:00,0.276
2026-09-24T01:06:00,0.379
2026-09-24T01:12:00,0.3
2026-09-24T01:18:00,0.354
2026-09-24T01:24:00,0.426
2026-09-24T01:30:00,0.425
2026-09-24T01:36:00,0.448
2026-09-24T01:42:00,0.474
2026-09-24T01:48:00,0.477
2026-09-24T01:54:00,0.519
2026-09-24T02:00:00,0.521
2026-09-24T02:06:00,0.61
2026-09-24T02:12:00,0.638
2026-09-24T02:18:00,0.576
2026-09-24T02:24:00,0.616
2026-09-24T02:30:00,0.726
2026-09-24T02:36:00,0.751
2026-09-24T02:42:00,0.79
2026-09-24T02:48:00,0.765
2026-09-24T02:54:00,0.832
2026-09-24T03:00:00,0.83
2026-09-24T03:06:00,0.76
2026-09-24T03:12:00,0.923
2026-09-24T03:18:00,0.987
2026-09-24T03:24:00,0.971
2026-09-24T03:30:00,1.053
2026-09-24T03:36:00,1.048
2026-09-24T03:42:00,0.974
2026-09-24T03:48:00,1.046
2026-09-24T03:54:00,1.092
2026-09-24T04:00:00,1.109
2026-09-24T04:06:00,1.087
2026-09-24T04:12:00,1.197
2026-09-24T04:18:00,1.182
2026-09-24T04:24:00,1.183
2026-09-24T04:30:00,1.229
2026-09-24T04:36:00,1.256
2026-09-24T04:42:00,1.31
2026-09-24T04:48:00,1.309
2026-09-24T04:54:00,1.319
2026-09-24T05:00:00,1.335
2026-09-24T05:06:00,1.312
2026-09-24T05:12:00,1.368
2026-09-24T05:18:00,1.329
2026-09-24T05:24:00,1.334
2026-09-24T05:30:00,1.347
2026-09-24T05:36:00,1.347
2026-09-24T05:42:00,1.392
2026-09-24T05:48:00,1.402
2026-09-24T05:54:00,1.362
2026-09-24T06:00:00,1.373
2026-09-24T06:06:00,1.35
2026-09-24T06:12:00,1.331
2026-09-24T06:18:00,1.382
2026-09-24T06:24:00,1.298
2026-09-24T06:30:00,1.271
2026-09-24T06:36:00,1.391
2026-09-24T06:42:00,1.248
2026-09-24T06:48:00,1.234
2026-09-24T06:54:00,1.263
2026-09-24T07:00:00,1.212
2026-09-24T07:06:00,1.238
2026-09-24T07:12:00,1.187
2026-09-24T07:18:00,1.148
2026-09-24T07:24:00,1.182
2026-09-24T07:30:00,1.204
2026-09-24T07:36:00,1.088
2026-09-24T07:42:00,1.145
2026-09-24T07:48:00,1.12
2026-09-24T07:54:00,1.084
2026-09-24T08:00:00,1.092
2026-09-24T08:06:00,1.125
2026-09-24T08:12:00,0.993
2026-09-24T08:18:00,0.913
2026-09-24T08:24:00,1.002
2026-09-24T08:30:00,1.026
2026-09-24T08:36:00,0.981
2026-09-24T08:42:00,1.037
2026-09-24T08:48:00,1.087
2026-09-24T08:54:00,1.001
2026-09-24T09:00:00,0.95
2026-09-24T09:06:00,0.994
2026-09-24T09:12:00,0.95
2026-09-24T09:18:00,0.944
2026-09-24T09:24:00,0.945
2026-09-24T09:30:00,0.86
2026-09-24T09:36:00,0.887
2026-09-24T09:42:00,0.935
2026-09-24T09:48:00,0.983
2026-09-24T09:54:00,0.932
2026-09-24T10:00:00,0.905
2026-09-24T10:06:00,0.97
2026-09-24T10:12:00,1.008
2026-09-24T10:18:00,1.09
2026-09-24T10:24:00,0.923
2026-09-24T10:30:00,1.085
2026-09-24T10:36:00,1.001
2026-09-24T10:42:00,0.868
2026-09-24T10:48:00,0.892
2026-09-24T10:54:00,0.981
2026-09-24T11:00:00,0.931
2026-09-24T11:06:00,1.0
2026-09-24T11:12:00,0.934
2026-09-24T11:18:00,0.959
2026-09-24T11:24:00,0.911
2026-09-24T11:30:00,1.029
2026-09-24T11:36:00,0.949
2026-09-24T11:42:00,1.009
2026-09-24T11:48:00,1.05
2026-09-24T11:54:00,0.962
2026-09-24T12:00:00,1.006
2026-09-24T12:06:00,1.061
2026-09-24T12:12:00,0.985
2026-09-24T12:18:00,1.024
2026-09-24T12:24:00,1.115
2026-09-24T12:30:00,1.093
2026-09-24T12:36:00,1.049
2026-09-24T12:42:00,1.135
2026-09-24T12:48:00,1.156
2026-09-24T12:54:00,1.164
2026-09-24T13:00:00,1.135
2026-09-24T13:06:00,1.122
2026-09-24T13:12:00,1.231
2026-09-24T13:18:00,1.195
2026-09-24T13:24:00,1.213
2026-09-24T13:30:00,1.209
2026-09-24T13:36:00,1.33
2026-09-24T13:42:00,1.353
2026-09-24T13:48:00,1.294
2026-09-24T13:54:00,1.39
2026-09-24T14:00:00,1.386
2026-09-24T14:06:00,1.347
2026-09-24T14:12:00,1.395
2026-09-24T14:18:00,1.436
2026-09-24T14:24:00,1.436
2026-09-24T14:30:00,1.447
2026-09-24T14:36:00,1.542
2026-09-24T14:42:00,1.543
2026-09-24T14:48:00,1.515
2026-09-24T14:54:00,1.504
2026-09-24T15:00:00,1.563
2026-09-24T15:06:00,1.601
2026-09-24T15:12:00,1.61
2026-09-24T15:18:00,1.621
2026-09-24T15:24:00,1.616
2026-09-24T15:30:00,1.666
2026-09-24T15:36:00,1.729
2026-09-24T15:42:00,1.682
2026-09-24T15:48:00,1.771
2026-09-24T15:54:00,1.687
2026-09-24T16:00:00,1.713
2026-09-24T16:06:00,1.848
2026-09-24T16:12:00,1.801
2026-09-24T16:18:00,1.745
2026-09-24T16:24:00,1.911
2026-09-24T16:30:00,1.874
2026-09-24T16:36:00,1.898
2026-09-24T16:42:00,1.948
2026-09-24T16:48:00,1.874
2026-09-24T16:54:00,1.929
2026-09-24T17:00:00,1.949
2026-09-24T17:06:00,1.942
2026-09-24T17:12:00,2.001
