fecha,altura_astronomica_m,altura_medida_m
2026-07-04T06:45:00,0.82,1.03
2026-07-04T07:45:00,1.02,1.25
2026-07-04T08:45:00,1.16,1.39
2026-07-04T09:45:00,1.22,1.46
2026-07-04T10:45:00,1.19,1.46
2026-07-04T11:45:00,1.11,1.32
2026-07-04T12:45:00,1.0,1.21
2026-07-04T13:45:00,0.88,1.07
2026-07-04T14:45:00,0.77,0.94
2026-07-04T15:45:00,0.66,0.82
2026-07-04T16:45:00,0.57,0.72
2026-07-04T17:45:00,0.55,0.64
2026-07-04T18:45:00,0.6,0.68
2026-07-04T19:45:00,0.68,
2026-07-04T20:45:00,0.75,
2026-07-04T21:45:00,0.79,
2026-07-04T22:45:00,0.79,
2026-07-04T23:45:00,0.75,
