fecha,altura_astronomica_m,altura_medida_m
2026-07-07T07:45:00,0.54,0.29
2026-07-07T08:45:00,0.75,0.59
2026-07-07T09:45:00,0.99,0.84
2026-07-07T10:45:00,1.17,1.01
2026-07-07T11:45:00,1.24,1.12
2026-07-07T12:45:00,1.22,1.13
2026-07-07T13:45:00,1.14,1.08
2026-07-07T14:45:00,1.01,0.91
2026-07-07T15:45:00,0.88,0.8
2026-07-07T16:45:00,0.76,0.76
2026-07-07T17:45:00,0.66,0.57
2026-07-07T18:45:00,0.6,
2026-07-07T19:45:00,0.59,
2026-07-07T20:45:00,0.66,
2026-07-07T21:45:00,0.77,
2026-07-07T22:45:00,0.86,
2026-07-07T23:45:00,0.89,
