fecha,altura_astronomica_m,altura_medida_m
2026-08-16T02:45:00,0.5,0.36
2026-08-16T03:45:00,0.73,0.55
2026-08-16T04:45:00,1.44,1.23
2026-08-16T05:45:00,2.31,2.15
2026-08-16T06:45:00,3.04,3.04
2026-08-16T07:45:00,3.45,3.68
2026-08-16T08:45:00,3.57,3.84
2026-08-16T09:45:00,3.47,3.79
2026-08-16T10:45:00,3.17,3.48
2026-08-16T11:45:00,2.64,2.92
2026-08-16T12:45:00,1.93,2.11
2026-08-16T13:45:00,1.25,1.27
2026-08-16T14:45:00,0.88,
2026-08-16T15:45:00,1.05,
2026-08-16T16:45:00,1.69,
2026-08-16T17:45:00,2.54,
2026-08-16T18:45:00,3.27,
2026-08-16T19:45:00,3.68,
2026-08-16T20:45:00,3.81,
2026-08-16T21:45:00,3.75,
2026-08-16T22:45:00,3.52,
