fecha,altura_astronomica_m,altura_medida_m
2026-08-09T02:45:00,3.49,4.11
2026-08-09T03:45:00,3.06,3.7
2026-08-09T04:45:00,2.42,3.26
2026-08-09T05:45:00,1.71,2.6
2026-08-09T06:45:00,1.19,1.95
2026-08-09T07:45:00,1.07,1.83
2026-08-09T08:45:00,1.43,2.48
2026-08-09T09:45:00,2.12,3.3
2026-08-09T10:45:00,2.9,3.89
2026-08-09T11:45:00,3.51,4.28
2026-08-09T12:45:00,3.84,4.54
2026-08-09T13:45:00,3.93,4.7
2026-08-09T14:45:00,3.82,
2026-08-09T15:45:00,3.52,
2026-08-09T16:45:00,3.01,
2026-08-09T17:45:00,2.32,
2026-08-09T18:45:00,1.57,
2026-08-09T19:45:00,1.01,
2026-08-09T20:45:00,0.84,
2026-08-09T21:45:00,1.12,
2026-08-09T22:45:00,1.73,
