fecha,altura_astronomica_m,altura_medida_m
2026-07-19T02:45:00,0.75,0.81
2026-07-19T03:45:00,0.35,0.39
2026-07-19T04:45:00,0.56,0.62
2026-07-19T05:45:00,1.28,1.54
2026-07-19T06:45:00,2.21,2.29
2026-07-19T07:45:00,3.01,3.29
2026-07-19T08:45:00,3.52,4.0
2026-07-19T09:45:00,3.71,4.05
2026-07-19T10:45:00,3.66,3.99
2026-07-19T11:45:00,3.36,3.76
2026-07-19T12:45:00,2.81,3.15
2026-07-19T13:45:00,2.07,2.34
2026-07-19T14:45:00,1.34,1.43
2026-07-19T15:45:00,0.95,
2026-07-19T16:45:00,1.09,
2026-07-19T17:45:00,1.71,
2026-07-19T18:45:00,2.55,
2026-07-19T19:45:00,3.27,
2026-07-19T20:45:00,3.72,
2026-07-19T21:45:00,3.89,
2026-07-19T22:45:00,3.86,
