fecha,altura_astronomica_m,altura_medida_m
2026-08-04T03:45:00,0.61,0.35
2026-08-04T04:45:00,0.6,0.28
2026-08-04T05:45:00,1.13,0.86
2026-08-04T06:45:00,1.99,1.81
2026-08-04T07:45:00,2.84,2.82
2026-08-04T08:45:00,3.45,3.64
2026-08-04T09:45:00,3.72,3.87
2026-08-04T10:45:00,3.69,3.89
2026-08-04T11:45:00,3.43,3.64
2026-08-04T12:45:00,2.95,3.14
2026-08-04T13:45:00,2.3,2.38
2026-08-04T14:45:00,1.6,1.43
2026-08-04T15:45:00,1.08,
2026-08-04T16:45:00,0.96,
2026-08-04T17:45:00,1.33,
2026-08-04T18:45:00,2.04,
2026-08-04T19:45:00,2.83,
2026-08-04T20:45:00,3.46,
2026-08-04T21:45:00,3.8,
2026-08-04T22:45:00,3.86,
2026-08-04T23:45:00,3.65,
