fecha,altura_astronomica_m,altura_medida_m
2026-07-07T07:45:00,1.93,1.14
2026-07-07T08:45:00,2.88,2.21
2026-07-07T09:45:00,3.57,3.08
2026-07-07T10:45:00,3.89,3.51
2026-07-07T11:45:00,3.88,3.51
2026-07-07T12:45:00,3.6,3.26
2026-07-07T13:45:00,3.09,2.76
2026-07-07T14:45:00,2.39,1.75
2026-07-07T15:45:00,1.65,1.24
2026-07-07T16:45:00,1.1,0.67
2026-07-07T17:45:00,0.97,0.63
2026-07-07T18:45:00,1.32,
2026-07-07T19:45:00,2.03,
2026-07-07T20:45:00,2.84,
2026-07-07T21:45:00,3.5,
2026-07-07T22:45:00,3.88,
2026-07-07T23:45:00,3.97,
