fecha,altura_astronomica_m,altura_medida_m
2026-08-02T03:45:00,0.5,0.57
2026-08-02T04:45:00,1.02,1.22
2026-08-02T05:45:00,1.84,2.02
2026-08-02T06:45:00,2.66,2.96
2026-08-02T07:45:00,3.26,3.67
2026-08-02T08:45:00,3.57,3.85
2026-08-02T09:45:00,3.6,3.83
2026-08-02T10:45:00,3.37,3.5
2026-08-02T11:45:00,2.88,2.97
2026-08-02T12:45:00,2.21,2.21
2026-08-02T13:45:00,1.52,1.34
2026-08-02T14:45:00,1.07,0.68
2026-08-02T15:45:00,1.05,
2026-08-02T16:45:00,1.5,
2026-08-02T17:45:00,2.25,
2026-08-02T18:45:00,3.02,
2026-08-02T19:45:00,3.59,
2026-08-02T20:45:00,3.87,
2026-08-02T21:45:00,3.86,
2026-08-02T22:45:00,3.6,
2026-08-02T23:45:00,3.08,
