fecha,altura_astronomica_m,altura_medida_m
2026-08-01T03:45:00,0.69,1.44
2026-08-01T04:45:00,1.42,2.19
2026-08-01T05:45:00,2.27,3.0
2026-08-01T06:45:00,3.0,3.71
2026-08-01T07:45:00,3.46,3.95
2026-08-01T08:45:00,3.64,4.1
2026-08-01T09:45:00,3.54,4.04
2026-08-01T10:45:00,3.16,3.77
2026-08-01T11:45:00,2.54,3.22
2026-08-01T12:45:00,1.81,2.48
2026-08-01T13:45:00,1.21,1.69
2026-08-01T14:45:00,0.99,1.2
2026-08-01T15:45:00,1.27,
2026-08-01T16:45:00,1.94,
2026-08-01T17:45:00,2.74,
2026-08-01T18:45:00,3.42,
2026-08-01T19:45:00,3.83,
2026-08-01T20:45:00,3.94,
2026-08-01T21:45:00,3.77,
2026-08-01T22:45:00,3.34,
2026-08-01T23:45:00,2.66,
