fecha,altura_astronomica_m,altura_medida_m
2026-08-31T06:45:00,3.03,3.21
2026-08-31T07:45:00,3.44,3.67
2026-08-31T08:45:00,3.58,3.74
2026-08-31T09:45:00,3.47,3.6
2026-08-31T10:45:00,3.12,3.25
2026-08-31T11:45:00,2.55,2.61
2026-08-31T12:45:00,1.85,1.81
2026-08-31T13:45:00,1.23,1.02
2026-08-31T14:45:00,0.92,0.63
2026-08-31T15:45:00,1.08,0.9
2026-08-31T16:45:00,1.65,1.68
2026-08-31T17:45:00,2.41,2.66
2026-08-31T18:45:00,3.1,
2026-08-31T19:45:00,3.57,
2026-08-31T20:45:00,3.76,
2026-08-31T21:45:00,3.7,
2026-08-31T22:45:00,3.39,
2026-08-31T23:45:00,2.83,
