fecha,altura_astronomica_m,altura_medida_m
2026-08-24T02:45:00,3.59,3.73
2026-08-24T03:45:00,3.58,3.57
2026-08-24T04:45:00,3.28,3.19
2026-08-24T05:45:00,2.71,2.51
2026-08-24T06:45:00,2.02,1.74
2026-08-24T07:45:00,1.46,1.16
2026-08-24T08:45:00,1.23,0.79
2026-08-24T09:45:00,1.4,1.0
2026-08-24T10:45:00,1.89,1.59
2026-08-24T11:45:00,2.5,2.27
2026-08-24T12:45:00,3.07,2.92
2026-08-24T13:45:00,3.53,3.46
2026-08-24T14:45:00,3.84,
2026-08-24T15:45:00,3.93,
2026-08-24T16:45:00,3.71,
2026-08-24T17:45:00,3.13,
2026-08-24T18:45:00,2.28,
2026-08-24T19:45:00,1.38,
2026-08-24T20:45:00,0.74,
2026-08-24T21:45:00,0.56,
2026-08-24T22:45:00,0.85,
