fecha,altura_astronomica_m,altura_medida_m
2026-08-23T02:45:00,3.68,4.32
2026-08-23T03:45:00,3.36,3.9
2026-08-23T04:45:00,2.75,2.96
2026-08-23T05:45:00,1.99,2.42
2026-08-23T06:45:00,1.33,1.57
2026-08-23T07:45:00,1.05,0.97
2026-08-23T08:45:00,1.25,1.29
2026-08-23T09:45:00,1.82,2.38
2026-08-23T10:45:00,2.51,3.3
2026-08-23T11:45:00,3.14,3.78
2026-08-23T12:45:00,3.59,4.05
2026-08-23T13:45:00,3.87,4.21
2026-08-23T14:45:00,3.96,
2026-08-23T15:45:00,3.78,
2026-08-23T16:45:00,3.25,
2026-08-23T17:45:00,2.41,
2026-08-23T18:45:00,1.48,
2026-08-23T19:45:00,0.77,
2026-08-23T20:45:00,0.54,
2026-08-23T21:45:00,0.83,
2026-08-23T22:45:00,1.47,
