fecha,altura_astronomica_m,altura_medida_m
2026-07-13T06:45:00,1.0,0.95
2026-07-13T07:45:00,1.09,1.04
2026-07-13T08:45:00,1.1,0.98
2026-07-13T09:45:00,1.02,0.84
2026-07-13T10:45:00,0.89,0.68
2026-07-13T11:45:00,0.72,0.54
2026-07-13T12:45:00,0.57,0.31
2026-07-13T13:45:00,0.48,0.28
2026-07-13T14:45:00,0.52,0.36
2026-07-13T15:45:00,0.69,0.44
2026-07-13T16:45:00,0.95,0.64
2026-07-13T17:45:00,1.23,0.94
2026-07-13T18:45:00,1.44,
2026-07-13T19:45:00,1.54,
2026-07-13T20:45:00,1.53,
2026-07-13T21:45:00,1.41,
2026-07-13T22:45:00,1.2,
2026-07-13T23:45:00,0.92,
