fecha,altura_astronomica_m,altura_medida_m
2026-07-08T07:45:00,0.79,0.3
2026-07-08T08:45:00,0.98,0.47
2026-07-08T09:45:00,1.11,0.68
2026-07-08T10:45:00,1.16,0.72
2026-07-08T11:45:00,1.14,0.76
2026-07-08T12:45:00,1.08,0.77
2026-07-08T13:45:00,0.99,0.77
2026-07-08T14:45:00,0.88,0.7
2026-07-08T15:45:00,0.78,0.63
2026-07-08T16:45:00,0.69,0.6
2026-07-08T17:45:00,0.65,0.65
2026-07-08T18:45:00,0.67,0.82
2026-07-08T19:45:00,0.74,
2026-07-08T20:45:00,0.83,
2026-07-08T21:45:00,0.91,
2026-07-08T22:45:00,0.93,
2026-07-08T23:45:00,0.89,
