fecha,altura_astronomica_m,altura_medida_m
2026-07-15T06:45:00,1.24,1.37
2026-07-15T07:45:00,1.1,1.16
2026-07-15T08:45:00,0.95,1.01
2026-07-15T09:45:00,0.81,0.9
2026-07-15T10:45:00,0.66,0.75
2026-07-15T11:45:00,0.54,0.63
2026-07-15T12:45:00,0.47,0.44
2026-07-15T13:45:00,0.49,0.49
2026-07-15T14:45:00,0.6,0.6
2026-07-15T15:45:00,0.74,
2026-07-15T16:45:00,0.85,0.88
2026-07-15T17:45:00,0.89,0.91
2026-07-15T18:45:00,0.86,0.91
2026-07-15T19:45:00,0.8,
2026-07-15T20:45:00,0.74,
2026-07-15T21:45:00,0.66,
2026-07-15T22:45:00,0.58,
2026-07-15T23:45:00,0.52,
