fecha,altura_astronomica_m,altura_medida_m
2026-07-05T06:45:00,1.06,1.34
2026-07-05T07:45:00,1.15,1.4
2026-07-05T08:45:00,1.18,1.43
2026-07-05T09:45:00,1.14,1.4
2026-07-05T10:45:00,1.07,1.32
2026-07-05T11:45:00,0.99,1.19
2026-07-05T12:45:00,0.9,1.04
2026-07-05T13:45:00,0.79,0.99
2026-07-05T14:45:00,0.69,0.89
2026-07-05T15:45:00,0.62,0.78
2026-07-05T16:45:00,0.62,0.76
2026-07-05T17:45:00,0.67,0.78
2026-07-05T18:45:00,0.75,0.84
2026-07-05T19:45:00,0.8,
2026-07-05T20:45:00,0.79,
2026-07-05T21:45:00,0.76,
2026-07-05T22:45:00,0.71,
2026-07-05T23:45:00,0.66,
