fecha,altura_astronomica_m,altura_medida_m
2026-07-02T07:45:00,1.11,2.37
2026-07-02T08:45:00,1.09,2.2
2026-07-02T09:45:00,1.05,2.05
2026-07-02T10:45:00,0.98,1.89
2026-07-02T11:45:00,0.89,1.75
2026-07-02T12:45:00,0.78,1.6
2026-07-02T13:45:00,0.7,1.47
2026-07-02T14:45:00,0.66,1.36
2026-07-02T15:45:00,0.67,1.28
2026-07-02T16:45:00,0.71,1.22
2026-07-02T17:45:00,0.74,1.17
2026-07-02T18:45:00,0.77,1.12
2026-07-02T19:45:00,0.78,
2026-07-02T20:45:00,0.78,
2026-07-02T21:45:00,0.75,
2026-07-02T22:45:00,0.71,
2026-07-02T23:45:00,0.65,
