fecha,altura_astronomica_m,altura_medida_m
2026-07-06T07:45:00,0.38,0.5
2026-07-06T08:45:00,0.58,0.67
2026-07-06T09:45:00,0.82,0.91
2026-07-06T10:45:00,0.95,0.99
2026-07-06T11:45:00,0.97,1.01
2026-07-06T12:45:00,0.92,1.01
2026-07-06T13:45:00,0.84,0.91
2026-07-06T14:45:00,0.74,0.76
2026-07-06T15:45:00,0.65,0.68
2026-07-06T16:45:00,0.62,0.61
2026-07-06T17:45:00,0.66,0.65
2026-07-06T18:45:00,0.73,0.66
2026-07-06T19:45:00,0.86,
2026-07-06T20:45:00,1.09,
2026-07-06T21:45:00,1.34,
2026-07-06T22:45:00,1.47,
2026-07-06T23:45:00,1.46,
