fecha,altura,altura_maxima,periodo,direccion
2026-09-12T00:30:00,3.0,6.05,8.62,161
2026-09-12T01:00:00,3.18,6.89,9.1,160
2026-09-12T01:30:00,2.87,4.72,9.1,167
2026-09-12T02:00:00,2.96,4.11,8.62,160
2026-09-12T02:30:00,2.85,5.29,8.62,157
2026-09-12T03:00:00,2.93,6.79,8.62,161
2026-09-12T03:30:00,2.61,4.24,9.1,165
2026-09-12T04:00:00,2.66,4.68,8.19,157
2026-09-12T04:30:00,2.77,4.35,8.62,161
2026-09-12T05:00:00,2.5,3.8,8.19,163
2026-09-12T05:30:00,2.64,3.82,8.62,160
2026-09-12T06:30:00,2.58,4.26,8.19,162
2026-09-12T07:00:00,2.61,4.23,8.19,162
2026-09-12T07:30:00,2.74,4.75,8.62,162
2026-09-12T08:00:00,2.44,4.1,8.19,162
2026-09-12T08:30:00,2.54,5.05,9.1,160
2026-09-12T09:30:00,2.31,3.92,8.62,159
2026-09-12T10:00:00,2.4,3.76,7.8,162
2026-09-12T10:30:00,2.26,3.61,12.6,160
2026-09-12T11:00:00,2.38,3.83,12.6,162
2026-09-12T11:30:00,2.24,3.68,12.6,159
2026-09-12T12:00:00,2.34,3.36,12.6,158
2026-09-12T12:30:00,2.2,3.32,12.6,158
2026-09-12T13:00:00,2.3,3.41,12.6,155
