fecha,velocidad,direccion
2026-09-22T00:00:00,50.27,209
2026-09-22T00:01:00,50.33,212
2026-09-22T00:02:00,51.8,210
2026-09-22T00:03:00,49.99,216
2026-09-22T00:04:00,53.72,207
2026-09-22T00:05:00,50.31,209
2026-09-22T00:06:00,55.4,214
2026-09-22T00:07:00,57.13,214
2026-09-22T00:08:00,57.76,216
2026-09-22T00:09:00,56.85,214
2026-09-22T00:10:00,58.13,210
2026-09-22T00:11:00,54.93,210
2026-09-22T00:12:00,53.03,205
2026-09-22T00:13:00,51.81,208
2026-09-22T00:14:00,57.7,204
2026-09-22T00:15:00,54.07,209
2026-09-22T00:16:00,47.71,206
2026-09-22T00:17:00,55.17,206
2026-09-22T00:18:00,58.72,206
2026-09-22T00:19:00,59.48,211
2026-09-22T00:20:00,52.32,213
2026-09-22T00:21:00,55.4,209
2026-09-22T00:22:00,57.52,208
2026-09-22T00:23:00,55.39,207
2026-09-22T00:24:00,55.6,210
2026-09-22T00:25:00,55.72,207
2026-09-22T00:26:00,53.02,210
2026-09-22T00:27:00,54.97,211
2026-09-22T00:28:00,53.01,211
2026-09-22T00:29:00,53.75,212
2026-09-22T00:30:00,55.73,209
2026-09-22T00:31:00,55.33,208
2026-09-22T00:32:00,57.43,210
2026-09-22T00:33:00,59.04,206
2026-09-22T00:34:00,52.98,213
2026-09-22T00:35:00,51.15,207
2026-09-22T00:36:00,59.55,209
2026-09-22T00:37:00,55.95,205
2026-09-22T00:38:00,54.0,200
2026-09-22T00:39:00,56.0,193
2026-09-22T00:40:00,58.99,193
2026-09-22T00:41:00,57.6,195
2026-09-22T00:42:00,58.61,195
2026-09-22T00:43:00,58.62,196
2026-09-22T00:44:00,56.83,197
2026-09-22T00:45:00,47.29,197
2026-09-22T00:46:00,50.99,199
2026-09-22T00:47:00,57.26,204
2026-09-22T00:48:00,56.1,204
2026-09-22T00:49:00,63.31,205
2026-09-22T00:50:00,58.08,203
2026-09-22T00:51:00,58.83,202
2026-09-22T00:52:00,59.01,205
2026-09-22T00:53:00,58.83,207
2026-09-22T00:54:00,54.01,200
2026-09-22T00:55:00,56.5,206
2026-09-22T00:56:00,51.98,208
2026-09-22T00:57:00,57.03,204
2026-09-22T00:58:00,49.41,210
2026-09-22T00:59:00,56.5,211
2026-09-22T01:00:00,57.83,211
2026-09-22T01:01:00,55.6,213
2026-09-22T01:02:00,57.56,212
2026-09-22T01:03:00,52.41,207
2026-09-22T01:04:00,50.23,211
2026-09-22T01:05:00,51.86,209
2026-09-22T01:06:00,50.2,210
2026-09-22T01:07:00,53.35,213
2026-09-22T01:08:00,55.76,211
2026-09-22T01:09:00,57.17,215
2026-09-22T01:10:00,56.24,213
2026-09-22T01:11:00,56.71,216
2026-09-22T01:12:00,58.06,214
2026-09-22T01:13:00,56.56,209
2026-09-22T01:14:00,49.69,208
2026-09-22T01:15:00,48.13,215
2026-09-22T01:16:00,58.56,213
2026-09-22T01:17:00,48.07,212
2026-09-22T01:18:00,51.14,208
2026-09-22T01:19:00,50.78,205
2026-09-22T01:20:00,47.78,210
2026-09-22T01:21:00,48.62,208
2026-09-22T01:22:00,60.53,212
2026-09-22T01:23:00,61.2,214
2026-09-22T01:24:00,57.72,215
2026-09-22T01:25:00,52.05,214
2026-09-22T01:26:00,52.08,207
2026-09-22T01:27:00,48.33,216
2026-09-22T01:28:00,52.16,211
2026-09-22T01:29:00,45.0,214
2026-09-22T01:30:00,41.66,210
2026-09-22T01:31:00,51.36,216
2026-09-22T01:32:00,51.69,216
2026-09-22T01:33:00,49.59,210
2026-09-22T01:34:00,52.53,215
2026-09-22T01:35:00,46.44,211
2026-09-22T01:36:00,44.69,210
2026-09-22T01:37:00,45.91,213
2026-09-22T01:38:00,49.61,209
2026-09-22T01:39:00,47.34,207
