fecha,velocidad,direccion
2026-09-07T00:00:00,8.83,357
2026-09-07T00:01:00,9.37,346
2026-09-07T00:02:00,8.04,351
2026-09-07T00:03:00,9.28,340
2026-09-07T00:04:00,8.63,349
2026-09-07T00:05:00,7.83,343
2026-09-07T00:06:00,7.83,9
2026-09-07T00:07:00,10.41,12
2026-09-07T00:08:00,10.86,2
2026-09-07T00:09:00,9.0,2
2026-09-07T00:10:00,9.42,15
2026-09-07T00:11:00,9.91,13
2026-09-07T00:12:00,6.67,12
2026-09-07T00:13:00,7.67,4
2026-09-07T00:14:00,8.06,353
2026-09-07T00:15:00,6.8,358
2026-09-07T00:16:00,7.51,10
2026-09-07T00:17:00,8.16,14
2026-09-07T00:18:00,8.14,357
2026-09-07T00:19:00,8.03,351
2026-09-07T00:20:00,7.23,348
2026-09-07T00:21:00,6.65,349
2026-09-07T00:22:00,6.98,344
2026-09-07T00:23:00,6.13,345
2026-09-07T00:24:00,6.19,348
2026-09-07T00:25:00,7.81,345
2026-09-07T00:26:00,7.34,354
2026-09-07T00:27:00,6.8,0
2026-09-07T00:28:00,6.91,342
2026-09-07T00:29:00,8.08,350
2026-09-07T00:30:00,8.97,4
2026-09-07T00:31:00,7.56,349
2026-09-07T00:32:00,10.67,359
2026-09-07T00:33:00,11.22,8
2026-09-07T00:34:00,10.41,2
2026-09-07T00:35:00,10.09,6
2026-09-07T00:36:00,10.36,4
2026-09-07T00:37:00,9.96,9
2026-09-07T00:38:00,10.64,6
2026-09-07T00:39:00,11.63,0
2026-09-07T00:40:00,10.78,359
2026-09-07T00:41:00,8.73,353
2026-09-07T00:42:00,9.38,340
2026-09-07T00:43:00,9.57,340
2026-09-07T00:44:00,10.07,346
2026-09-07T00:45:00,9.68,341
2026-09-07T00:46:00,12.28,345
2026-09-07T00:47:00,10.68,354
2026-09-07T00:48:00,12.45,355
2026-09-07T00:49:00,13.36,2
2026-09-07T00:50:00,12.4,354
2026-09-07T00:51:00,11.9,358
2026-09-07T00:52:00,12.67,343
2026-09-07T00:53:00,11.86,338
2026-09-07T00:54:00,12.03,341
2026-09-07T00:55:00,12.6,342
2026-09-07T00:56:00,14.7,332
2026-09-07T00:57:00,15.07,341
2026-09-07T00:58:00,13.5,345
2026-09-07T00:59:00,13.48,348
2026-09-07T01:00:00,13.65,348
2026-09-07T01:01:00,12.88,342
2026-09-07T01:02:00,14.62,342
2026-09-07T01:03:00,15.21,334
2026-09-07T01:04:00,13.58,338
2026-09-07T01:05:00,13.06,340
2026-09-07T01:06:00,12.49,342
2026-09-07T01:07:00,13.99,338
2026-09-07T01:08:00,12.27,339
2026-09-07T01:09:00,13.26,336
2026-09-07T01:10:00,13.35,340
2026-09-07T01:11:00,14.45,342
2026-09-07T01:12:00,13.53,349
2026-09-07T01:13:00,14.03,348
2026-09-07T01:14:00,14.97,347
2026-09-07T01:15:00,15.25,351
2026-09-07T01:16:00,15.74,339
2026-09-07T01:17:00,14.69,347
2026-09-07T01:18:00,15.96,344
2026-09-07T01:19:00,16.51,347
2026-09-07T01:20:00,15.91,351
2026-09-07T01:21:00,17.02,341
2026-09-07T01:22:00,16.4,343
2026-09-07T01:23:00,16.3,341
2026-09-07T01:24:00,17.37,338
2026-09-07T01:25:00,15.61,336
2026-09-07T01:26:00,16.41,348
2026-09-07T01:27:00,16.57,342
2026-09-07T01:28:00,17.59,343
2026-09-07T01:29:00,18.5,349
2026-09-07T01:30:00,17.3,349
2026-09-07T01:31:00,16.54,343
2026-09-07T01:32:00,16.19,344
2026-09-07T01:33:00,13.42,336
2026-09-07T01:34:00,14.09,335
2026-09-07T01:35:00,14.58,337
2026-09-07T01:36:00,14.64,349
2026-09-07T01:37:00,17.75,343
2026-09-07T01:38:00,13.25,343
2026-09-07T01:39:00,13.28,345
2026-09-07T01:40:00,16.9,339
2026-09-07T01:41:00,16.3,339
2026-09-07T01:42:00,15.89,339
2026-09-07T01:43:00,13.97,332
2026-09-07T01:44:00,14.69,337
2026-09-07T01:45:00,15.86,346
2026-09-07T01:46:00,15.59,344
2026-09-07T01:47:00,14.66,339
2026-09-07T01:48:00,14.41,348
2026-09-07T01:49:00,17.8,334
2026-09-07T01:50:00,14.94,345
2026-09-07T01:51:00,14.82,342
2026-09-07T01:52:00,19.01,339
2026-09-07T01:53:00,16.96,344
2026-09-07T01:54:00,13.84,335
2026-09-07T01:55:00,13.84,343
2026-09-07T01:56:00,14.14,339
2026-09-07T01:57:00,16.44,342
2026-09-07T01:58:00,17.15,347
2026-09-07T01:59:00,16.45,342
2026-09-07T02:00:00,14.96,340
2026-09-07T02:01:00,15.06,340
2026-09-07T02:02:00,15.46,337
2026-09-07T02:03:00,13.45,341
2026-09-07T02:04:00,15.27,345
2026-09-07T02:05:00,14.54,343
2026-09-07T02:06:00,16.7,340
2026-09-07T02:07:00,16.78,341
2026-09-07T02:08:00,16.88,338
2026-09-07T02:09:00,15.42,342
2026-09-07T02:10:00,13.72,340
2026-09-07T02:11:00,14.44,338
2026-09-07T02:12:00,14.7,342
2026-09-07T02:13:00,15.08,345
2026-09-07T02:14:00,16.18,342
2026-09-07T02:15:00,14.93,338
2026-09-07T02:16:00,13.13,334
2026-09-07T02:17:00,13.34,344
2026-09-07T02:18:00,14.5,342
2026-09-07T02:19:00,13.0,340
2026-09-07T02:20:00,13.89,340
2026-09-07T02:21:00,13.88,343
2026-09-07T02:22:00,14.67,333
2026-09-07T02:23:00,12.41,348
2026-09-07T02:24:00,12.74,341
2026-09-07T02:25:00,12.82,341
2026-09-07T02:26:00,12.98,347
2026-09-07T02:27:00,12.65,343
2026-09-07T02:28:00,11.29,354
2026-09-07T02:29:00,12.49,346
2026-09-07T02:30:00,10.94,354
2026-09-07T02:31:00,11.64,345
